INFO 2023-10-31 08:17:25,369 autoreload Watching for file changes with StatReloader
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\mixins.py first seen with mtime 1698461244.555598
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\response.py first seen with mtime 1698461244.571249
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Python311\Lib\gettext.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\utils\json.py first seen with mtime 1698461244.9635057
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Python311\Lib\struct.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Python311\Lib\json\scanner.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Python311\Lib\urllib\parse.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\utils.py first seen with mtime 1698461229.775627
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Python311\Lib\asyncio\windows_events.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\views\decorators\cache.py first seen with mtime 1698461230.1711679
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\__init__.py first seen with mtime 1698461244.526035
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\engine\__init__.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1698461229.869878
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Python311\Lib\importlib\_abc.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\pytz\tzfile.py first seen with mtime 1698461222.2204156
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\cache\__init__.py first seen with mtime 1698461229.6660326
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\sqlite3\_functions.py first seen with mtime 1698461229.83861
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\forms\widgets.py first seen with mtime 1698461229.9171994
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Python311\Lib\importlib\resources\_adapters.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\base.py first seen with mtime 1698461230.027712
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\staticfiles\utils.py first seen with mtime 1698461229.6515257
DEBUG 2023-10-31 08:17:48,729 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\signing.py first seen with mtime 1698461229.6660326
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1698461244.9635057
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\messages\apps.py first seen with mtime 1698461228.2404914
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\forms\formsets.py first seen with mtime 1698461229.9171994
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Python311\Lib\weakref.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\log.py first seen with mtime 1698461230.1290302
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\loaders\app_directories.py first seen with mtime 1698461230.0589685
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Python311\Lib\zipfile.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Python311\Lib\functools.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\engine\grouping.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1698461230.0589685
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\storage\base.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\storage\filesystem.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\inspect.py first seen with mtime 1698461230.1243753
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\exceptions.py first seen with mtime 1698461257.805112
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\contenttypes\checks.py first seen with mtime 1698461226.7934566
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\translation\reloader.py first seen with mtime 1698461230.151033
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Python311\Lib\_compression.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\middleware\cache.py first seen with mtime 1698461230.027712
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\postgres\__init__.py first seen with mtime 1698461228.2561262
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\corsheaders\checks.py first seen with mtime 1698463564.695753
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Python311\Lib\unittest\result.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\encoding.py first seen with mtime 1698461230.113943
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Python311\Lib\concurrent\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\sites\__init__.py first seen with mtime 1698461229.3339055
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Python311\Lib\email\quoprimime.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\security\csrf.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\storage\memory.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\apps\guardian\__init__.py first seen with mtime 1698710934.6164398
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\registry.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\response.py first seen with mtime 1698461230.04334
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Python311\Lib\concurrent\futures\_base.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,744 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\corsheaders\__init__.py first seen with mtime 1698463564.695753
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\Lib\html\entities.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\DLLs\_hashlib.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\views\decorators\debug.py first seen with mtime 1698461230.1803594
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\Lib\zoneinfo\_common.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\widgets.py first seen with mtime 1698461225.425694
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\Lib\json\decoder.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\storage\mixins.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\__init__.py first seen with mtime 1698461230.027712
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\apps\config.py first seen with mtime 1698461224.8427458
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\dateformat.py first seen with mtime 1698461230.1029904
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\Lib\email\message.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\Lib\nturl2path.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admindocs\views.py first seen with mtime 1698461226.1794975
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\Lib\unittest\main.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\utils\autoreload.py first seen with mtime 1698461230.0975294
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\utils\html.py first seen with mtime 1698461244.9635057
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1698461226.4779198
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\Lib\importlib\metadata\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\files\storage\__init__.py first seen with mtime 1698461229.697294
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\servers\__init__.py first seen with mtime 1698461229.775627
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\Lib\bz2.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\utils\field_mapping.py first seen with mtime 1698461244.9635057
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\DLLs\_ssl.pyd first seen with mtime 1666607688.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1698461229.6660326
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Python311\Lib\_weakrefset.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\handlers\base.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\settings.py first seen with mtime 1698461244.5868723
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\templatetags\tz.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\validators.py first seen with mtime 1698461244.602492
DEBUG 2023-10-31 08:17:48,760 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\relations.py first seen with mtime 1698461244.571249
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\asyncio\exceptions.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\unittest\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\http\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\logging\handlers.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1698461229.775627
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\http\client.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\ipaddress.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1698461223.8852062
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\importlib\metadata\_functools.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\postgres\utils.py first seen with mtime 1698461228.2717507
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\sql\constants.py first seen with mtime 1698461229.9015565
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\asyncio\queues.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admin\templatetags\admin_modify.py first seen with mtime 1698461226.163872
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\base64.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\admindocs\utils.py first seen with mtime 1698461226.1794975
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\asyncio\tasks.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\postgres\validators.py first seen with mtime 1698461228.2717507
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\filters\aligned_indent.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\fields\files.py first seen with mtime 1698461229.8855033
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\numbers.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\auth\checks.py first seen with mtime 1698461226.4779198
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\paginator.py first seen with mtime 1698461229.6660326
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\getpass.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\DLLs\_uuid.pyd first seen with mtime 1666607686.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\contenttypes\fields.py first seen with mtime 1698461226.7934566
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1698461229.8855033
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\asyncio\proactor_events.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Python311\Lib\asyncio\runners.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,776 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\db\backends\sqlite3\schema.py first seen with mtime 1698461229.83861
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\handlers\__init__.py first seen with mtime 1698461229.712922
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\staticfiles\management\commands\runserver.py first seen with mtime 1698461229.6515257
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\email\mime\text.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\xml\dom\minidom.py first seen with mtime 1666607650.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\forms\fields.py first seen with mtime 1698461229.9171994
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\utils.py first seen with mtime 1698461230.04334
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1698461228.2561262
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\engine\filter_stack.py first seen with mtime 1698461223.8706524
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\manager.py first seen with mtime 1698461257.805112
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\json\encoder.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\asyncio\protocols.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\sqlite3\dbapi2.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\subprocess.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1698461229.681679
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\rocket_service\__init__.py first seen with mtime 1698461297.1347418
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\unittest\signals.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\dispatch\dispatcher.py first seen with mtime 1698461229.9171994
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\templatetags\static.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\core\serializers\__init__.py first seen with mtime 1698461229.775627
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\asyncio\threads.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\sqlparse\filters\tokens.py first seen with mtime 1698461223.8852062
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\template\context.py first seen with mtime 1698461230.027712
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\utils\urls.py first seen with mtime 1698461244.9796002
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\contrib\__init__.py first seen with mtime 1698461225.4100711
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\apps\guardian\apps.py first seen with mtime 1698710962.8792644
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\urls\exceptions.py first seen with mtime 1698461230.0745895
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\corsheaders\apps.py first seen with mtime 1698463564.695753
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\asyncio\subprocess.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\string.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\django\views\generic\detail.py first seen with mtime 1698461230.1889133
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Python311\Lib\json\__init__.py first seen with mtime 1666607648.0
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\templates\simple_history first seen with mtime 1698461257.8520026
DEBUG 2023-10-31 08:17:48,791 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\templates\simple_history\object_history.html first seen with mtime 1698461257.8520026
DEBUG 2023-10-31 08:17:48,807 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\templates\simple_history\object_history_form.html first seen with mtime 1698461257.8520026
DEBUG 2023-10-31 08:17:48,807 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\templates\simple_history\submit_line.html first seen with mtime 1698461257.8520026
DEBUG 2023-10-31 08:17:48,807 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\simple_history\templates\simple_history\_object_history_list.html first seen with mtime 1698461257.8520026
DEBUG 2023-10-31 08:17:48,807 autoreload File C:\Users\maxma\Documents\Learning\Projects\rocket_lab\command_center\api\rocket_service\venv\Lib\site-packages\rest_framework\templates\rest_framework first seen with mtime 1698461244.9478648
